JobIDRaw|Account|User|State|Partition|ReqCPUS|ReqMem|Timelimit|Submit|Start|End|NodeList|ReqTRES|Reason
5060|hpc|user.81|COMPLETED|cpu|5|332G|3-00:00:00|2023-04-03T21:11:49|2023-04-03T23:20:49|2023-04-04T20:55:49|node10|billing=10,cpu=5,mem=332G,node=1|ReqNodeNotAvail
5061|hpc|user.45|COMPLETED|gpu|54|323G|3-00:00:00|2023-04-04T00:19:49|2023-04-04T01:04:49|2023-04-04T10:46:49|gpunode1|billing=10,cpu=54,gres/gpu=1,mem=323G,node=1|None
5062|hpc|user.35|COMPLETED|gpu|4|20G|3-00:00:00|2023-04-03T21:17:49|2023-04-04T00:31:49|2023-04-04T05:06:49|gpunode2|billing=10,cpu=4,gres/gpu=3,mem=20G,node=1|None
5063|hpc|user.58|COMPLETED|gpu|14|158G|3-00:00:00|2023-04-03T21:58:49|2023-04-04T00:26:49|2023-04-04T00:59:49|gpunode3|billing=10,cpu=14,gres/gpu=1,mem=158G,node=1|None
5064|hpc|user.32|COMPLETED|gpu|85|967G|3-00:00:00|2023-04-03T22:17:49|2023-04-04T01:08:49|2023-04-04T12:09:49|gpunode4|billing=10,cpu=85,gres/gpu=16,mem=967G,node=1|None
5065|hpc|user.32|COMPLETED|gpu|85|967G|3-00:00:00|2023-04-03T21:04:49|2023-04-04T01:46:49|2023-04-04T21:38:49|gpunode4|billing=10,cpu=85,gres/gpu=10,mem=967G,node=1|Dependency
5066|hpc|user.3|COMPLETED|gpu|23|175G|3-00:00:00|2023-04-03T22:11:49|2023-04-03T23:54:49|2023-04-04T13:55:49|gpunode5|billing=10,cpu=23,gres/gpu=1,mem=175G,node=1|Dependency
5067|hpc|user.38|COMPLETED|gpu|6|17G|3-00:00:00|2023-04-03T20:58:49|2023-04-03T22:14:49|2023-04-04T19:02:49|gpunode6|billing=10,cpu=6,gres/gpu=3,mem=17G,node=1|None
5068|hpc|user.28|COMPLETED|gpu|11|146G|3-00:00:00|2023-04-03T23:46:49|2023-04-04T01:50:49|2023-04-04T17:13:49|gpunode7|billing=10,cpu=11,gres/gpu=2,mem=146G,node=1|None
5069|hpc|user.66|COMPLETED|gpu|7|59G|3-00:00:00|2023-04-03T23:33:49|2023-04-04T01:10:49|2023-04-04T12:51:49|gpunode8|billing=10,cpu=7,gres/gpu=15,mem=59G,node=1|None
5070|hpc|user.66|COMPLETED|gpu|7|59G|3-00:00:00|2023-04-03T23:15:49|2023-04-04T05:45:49|2023-04-04T23:36:49|gpunode8|billing=10,cpu=7,gres/gpu=10,mem=59G,node=1|None
5071|hpc|user.54|COMPLETED|gpu|10|86G|3-00:00:00|2023-04-03T21:12:49|2023-04-03T23:14:49|2023-04-04T02:00:49|gpunode9|billing=10,cpu=10,gres/gpu=1,mem=86G,node=1|None
5072|hpc|user.63|COMPLETED|gpu|79|193G|3-00:00:00|2023-04-03T21:38:49|2023-04-04T01:00:49|2023-04-04T16:58:49|gpunode10|billing=10,cpu=79,gres/gpu=10,mem=193G,node=1|Dependency
5073|hpc|user.63|COMPLETED|gpu|79|193G|3-00:00:00|2023-04-03T23:29:49|2023-04-04T07:07:49|2023-04-04T12:43:49|gpunode10|billing=10,cpu=79,gres/gpu=14,mem=193G,node=1|None
5074|hpc|user.68|COMPLETED|cpu|3|54G|3-00:00:00|2023-04-04T22:11:49|2023-04-04T22:44:49|2023-04-05T07:02:49|node1|billing=10,cpu=3,mem=54G,node=1|QOSMaxJobsPerUserLimit
5075|hpc|user.65|COMPLETED|cpu|78|342G|3-00:00:00|2023-04-04T22:36:49|2023-04-05T02:35:49|2023-04-05T22:41:49|node2|billing=10,cpu=78,mem=342G,node=1|Dependency
5076|hpc|user.94|COMPLETED|cpu|3|267G|3-00:00:00|2023-04-04T22:55:49|2023-04-05T02:06:49|2023-04-05T21:15:49|node3|billing=10,cpu=3,mem=267G,node=1|None
5077|hpc|user.81|COMPLETED|cpu|21|251G|3-00:00:00|2023-04-04T21:06:49|2023-04-04T22:05:49|2023-04-04T23:14:49|node4|billing=10,cpu=21,mem=251G,node=1|None
5078|hpc|user.8|COMPLETED|cpu|10|5G|3-00:00:00|2023-04-04T23:27:49|2023-04-05T02:48:49|2023-04-06T01:03:49|node5|billing=10,cpu=10,mem=5G,node=1|None
5079|hpc|user.26|COMPLETED|cpu|25|444G|3-00:00:00|2023-04-04T22:42:49|2023-04-04T23:25:49|2023-04-05T21:02:49|node6|billing=10,cpu=25,mem=444G,node=1|None
5080|hpc|user.51|COMPLETED|cpu|40|31G|3-00:00:00|2023-04-04T23:05:49|2023-04-05T00:32:49|2023-04-05T10:50:49|node7|billing=10,cpu=40,mem=31G,node=1|None
5081|hpc|user.91|COMPLETED|cpu|5|414G|3-00:00:00|2023-04-04T23:33:49|2023-04-05T00:18:49|2023-04-05T23:57:49|node8|billing=10,cpu=5,mem=414G,node=1|None
5082|hpc|user.33|COMPLETED|cpu|11|39G|3-00:00:00|2023-04-05T00:54:49|2023-04-05T03:42:49|2023-04-05T22:22:49|node9|billing=10,cpu=11,mem=39G,node=1|ReqNodeNotAvail
5083|hpc|user.31|COMPLETED|cpu|95|15G|3-00:00:00|2023-04-04T22:20:49|2023-04-05T01:59:49|2023-04-05T14:50:49|node10|billing=10,cpu=95,mem=15G,node=1|Dependency
5084|hpc|user.58|COMPLETED|gpu|13|287G|3-00:00:00|2023-04-05T00:04:49|2023-04-05T00:22:49|2023-04-05T21:57:49|gpunode1|billing=10,cpu=13,gres/gpu=1,mem=287G,node=1|None
5085|hpc|user.34|COMPLETED|gpu|14|24G|3-00:00:00|2023-04-04T22:05:49|2023-04-05T01:42:49|2023-04-05T11:43:49|gpunode2|billing=10,cpu=14,gres/gpu=4,mem=24G,node=1|None
5086|hpc|user.79|COMPLETED|gpu|10|48G|3-00:00:00|2023-04-04T23:17:49|2023-04-04T23:40:49|2023-04-05T06:21:49|gpunode3|billing=10,cpu=10,gres/gpu=1,mem=48G,node=1|None
5087|hpc|user.40|COMPLETED|gpu|44|1320G|3-00:00:00|2023-04-05T00:43:49|2023-04-05T01:48:49|2023-04-05T22:22:49|gpunode4|billing=10,cpu=44,gres/gpu=14,mem=1320G,node=1|None
5088|hpc|user.40|COMPLETED|gpu|44|1320G|3-00:00:00|2023-04-04T23:06:49|2023-04-05T06:39:49|2023-04-06T04:36:49|gpunode4|billing=10,cpu=44,gres/gpu=11,mem=1320G,node=1|None
5089|hpc|user.66|COMPLETED|gpu|5|185G|3-00:00:00|2023-04-04T22:54:49|2023-04-05T01:36:49|2023-04-05T07:25:49|gpunode5|billing=10,cpu=5,gres/gpu=1,mem=185G,node=1|None
5090|hpc|user.17|COMPLETED|gpu|23|58G|3-00:00:00|2023-04-05T00:27:49|2023-04-05T01:41:49|2023-04-05T05:30:49|gpunode6|billing=10,cpu=23,gres/gpu=3,mem=58G,node=1|None
5091|hpc|user.73|COMPLETED|gpu|18|227G|3-00:00:00|2023-04-04T23:16:49|2023-04-05T02:44:49|2023-04-05T16:16:49|gpunode7|billing=10,cpu=18,gres/gpu=1,mem=227G,node=1|ReqNodeNotAvail
5092|hpc|user.60|COMPLETED|gpu|59|319G|3-00:00:00|2023-04-04T21:41:49|2023-04-05T03:22:49|2023-04-05T08:48:49|gpunode8|billing=10,cpu=59,gres/gpu=11,mem=319G,node=1|None
5093|hpc|user.60|COMPLETED|gpu|59|319G|3-00:00:00|2023-04-04T21:45:49|2023-04-04T22:52:49|2023-04-05T18:40:49|gpunode8|billing=10,cpu=59,gres/gpu=11,mem=319G,node=1|None
5094|hpc|user.50|COMPLETED|gpu|3|104G|3-00:00:00|2023-04-05T00:05:49|2023-04-05T01:26:49|2023-04-05T19:50:49|gpunode9|billing=10,cpu=3,gres/gpu=1,mem=104G,node=1|None
5095|hpc|user.81|COMPLETED|gpu|38|556G|3-00:00:00|2023-04-04T22:27:49|2023-04-05T01:36:49|2023-04-05T05:37:49|gpunode10|billing=10,cpu=38,gres/gpu=12,mem=556G,node=1|ReqNodeNotAvail
5096|hpc|user.81|COMPLETED|gpu|38|556G|3-00:00:00|2023-04-04T23:52:49|2023-04-05T05:35:49|2023-04-05T19:46:49|gpunode10|billing=10,cpu=38,gres/gpu=15,mem=556G,node=1|Dependency
5097|hpc|user.33|COMPLETED|cpu|17|69G|3-00:00:00|2023-04-05T22:35:49|2023-04-06T01:51:49|2023-04-06T06:43:49|node1|billing=10,cpu=17,mem=69G,node=1|ReqNodeNotAvail
5098|hpc|user.100|COMPLETED|cpu|77|632G|3-00:00:00|2023-04-05T20:58:49|2023-04-06T00:41:49|2023-04-06T07:11:49|node2|billing=10,cpu=77,mem=632G,node=1|None
5099|hpc|user.20|COMPLETED|cpu|31|223G|3-00:00:00|2023-04-05T20:58:49|2023-04-05T23:59:49|2023-04-06T01:25:49|node3|billing=10,cpu=31,mem=223G,node=1|None
5100|hpc|user.43|COMPLETED|cpu|2|566G|3-00:00:00|2023-04-05T21:01:49|2023-04-05T23:05:49|2023-04-06T03:11:49|node4|billing=10,cpu=2,mem=566G,node=1|None
5101|hpc|user.65|COMPLETED|cpu|12|62G|3-00:00:00|2023-04-05T23:26:49|2023-04-06T01:15:49|2023-04-06T16:22:49|node5|billing=10,cpu=12,mem=62G,node=1|None
5102|hpc|user.62|COMPLETED|cpu|54|35G|3-00:00:00|2023-04-05T21:38:49|2023-04-06T00:43:49|2023-04-06T19:35:49|node6|billing=10,cpu=54,mem=35G,node=1|QOSMaxJobsPerUserLimit
5103|hpc|user.90|COMPLETED|cpu|18|17G|3-00:00:00|2023-04-05T21:22:49|2023-04-05T22:11:49|2023-04-06T18:43:49|node7|billing=10,cpu=18,mem=17G,node=1|Dependency
5104|hpc|user.72|COMPLETED|cpu|18|485G|3-00:00:00|2023-04-05T23:08:49|2023-04-06T00:31:49|2023-04-06T04:57:49|node8|billing=10,cpu=18,mem=485G,node=1|None
5105|hpc|user.66|COMPLETED|cpu|18|26G|3-00:00:00|2023-04-05T23:46:49|2023-04-06T01:03:49|2023-04-06T19:49:49|node9|billing=10,cpu=18,mem=26G,node=1|None
5106|hpc|user.22|COMPLETED|cpu|31|306G|3-00:00:00|2023-04-05T21:23:49|2023-04-05T23:54:49|2023-04-06T03:08:49|node10|billing=10,cpu=31,mem=306G,node=1|None
5107|hpc|user.19|COMPLETED|gpu|40|275G|3-00:00:00|2023-04-06T00:06:49|2023-04-06T01:31:49|2023-04-06T14:14:49|gpunode1|billing=10,cpu=40,gres/gpu=2,mem=275G,node=1|None
5108|hpc|user.83|COMPLETED|gpu|12|43G|3-00:00:00|2023-04-05T23:14:49|2023-04-06T00:18:49|2023-04-06T00:28:49|gpunode2|billing=10,cpu=12,gres/gpu=4,mem=43G,node=1|None
5109|hpc|user.63|COMPLETED|gpu|4|115G|3-00:00:00|2023-04-05T21:22:49|2023-04-05T21:58:49|2023-04-05T23:59:49|gpunode3|billing=10,cpu=4,gres/gpu=2,mem=115G,node=1|None
5110|hpc|user.35|COMPLETED|gpu|71|685G|3-00:00:00|2023-04-05T22:37:49|2023-04-06T03:41:49|2023-04-06T16:30:49|gpunode4|billing=10,cpu=71,gres/gpu=13,mem=685G,node=1|None
5111|hpc|user.35|COMPLETED|gpu|71|685G|3-00:00:00|2023-04-05T21:37:49|2023-04-06T03:27:49|2023-04-06T04:49:49|gpunode4|billing=10,cpu=71,gres/gpu=16,mem=685G,node=1|Dependency
5112|hpc|user.28|COMPLETED|gpu|13|43G|3-00:00:00|2023-04-06T00:36:49|2023-04-06T03:56:49|2023-04-06T07:34:49|gpunode5|billing=10,cpu=13,gres/gpu=1,mem=43G,node=1|QOSMaxJobsPerUserLimit
5113|hpc|user.52|COMPLETED|gpu|23|50G|3-00:00:00|2023-04-05T21:51:49|2023-04-05T22:17:49|2023-04-06T17:15:49|gpunode6|billing=10,cpu=23,gres/gpu=4,mem=50G,node=1|ReqNodeNotAvail
5114|hpc|user.32|COMPLETED|gpu|15|15G|3-00:00:00|2023-04-05T21:49:49|2023-04-06T00:48:49|2023-04-06T07:14:49|gpunode7|billing=10,cpu=15,gres/gpu=2,mem=15G,node=1|None
5115|hpc|user.75|COMPLETED|gpu|12|114G|3-00:00:00|2023-04-05T23:07:49|2023-04-06T02:52:49|2023-04-06T22:37:49|gpunode8|billing=10,cpu=12,gres/gpu=12,mem=114G,node=1|QOSMaxJobsPerUserLimit
5116|hpc|user.75|COMPLETED|gpu|12|114G|3-00:00:00|2023-04-05T20:57:49|2023-04-06T03:29:49|2023-04-06T11:51:49|gpunode8|billing=10,cpu=12,gres/gpu=11,mem=114G,node=1|None
5117|hpc|user.8|COMPLETED|gpu|8|47G|3-00:00:00|2023-04-05T23:07:49|2023-04-06T00:14:49|2023-04-06T13:40:49|gpunode9|billing=10,cpu=8,gres/gpu=2,mem=47G,node=1|None
5118|hpc|user.8|COMPLETED|gpu|55|68G|3-00:00:00|2023-04-05T21:35:49|2023-04-05T22:39:49|2023-04-06T02:32:49|gpunode10|billing=10,cpu=55,gres/gpu=11,mem=68G,node=1|None
5119|hpc|user.8|COMPLETED|gpu|55|68G|3-00:00:00|2023-04-05T22:02:49|2023-04-06T03:02:49|2023-04-06T07:11:49|gpunode10|billing=10,cpu=55,gres/gpu=12,mem=68G,node=1|ReqNodeNotAvail
5120|hpc|user.13|COMPLETED|cpu|23|53G|3-00:00:00|2023-04-06T23:25:49|2023-04-07T01:38:49|2023-04-07T02:29:49|node1|billing=10,cpu=23,mem=53G,node=1|None
5121|hpc|user.16|COMPLETED|cpu|68|598G|3-00:00:00|2023-04-06T22:28:49|2023-04-06T23:58:49|2023-04-07T15:59:49|node2|billing=10,cpu=68,mem=598G,node=1|QOSMaxJobsPerUserLimit
5122|hpc|user.71|COMPLETED|cpu|28|354G|3-00:00:00|2023-04-06T21:17:49|2023-04-06T23:02:49|2023-04-07T13:48:49|node3|billing=10,cpu=28,mem=354G,node=1|None
5123|hpc|user.27|COMPLETED|cpu|10|657G|3-00:00:00|2023-04-06T23:20:49|2023-04-07T03:18:49|2023-04-07T06:57:49|node4|billing=10,cpu=10,mem=657G,node=1|Dependency
5124|hpc|user.67|COMPLETED|cpu|6|71G|3-00:00:00|2023-04-06T21:13:49|2023-04-06T22:35:49|2023-04-07T07:35:49|node5|billing=10,cpu=6,mem=71G,node=1|None
5125|hpc|user.69|COMPLETED|cpu|3|400G|3-00:00:00|2023-04-07T00:33:49|2023-04-07T01:20:49|2023-04-07T21:11:49|node6|billing=10,cpu=3,mem=400G,node=1|None
5126|hpc|user.20|COMPLETED|cpu|12|5G|3-00:00:00|2023-04-06T22:16:49|2023-04-07T01:01:49|2023-04-07T12:26:49|node7|billing=10,cpu=12,mem=5G,node=1|None
5127|hpc|user.3|COMPLETED|cpu|30|340G|3-00:00:00|2023-04-06T21:51:49|2023-04-06T22:57:49|2023-04-07T03:27:49|node8|billing=10,cpu=30,mem=340G,node=1|QOSMaxJobsPerUserLimit
5128|hpc|user.9|COMPLETED|cpu|7|27G|3-00:00:00|2023-04-06T23:10:49|2023-04-07T02:10:49|2023-04-08T00:14:49|node9|billing=10,cpu=7,mem=27G,node=1|None
5129|hpc|user.98|COMPLETED|cpu|15|156G|3-00:00:00|2023-04-06T22:32:49|2023-04-07T02:28:49|2023-04-07T15:02:49|node10|billing=10,cpu=15,mem=156G,node=1|None
5130|hpc|user.96|COMPLETED|gpu|40|69G|3-00:00:00|2023-04-06T22:10:49|2023-04-07T01:53:49|2023-04-07T06:03:49|gpunode1|billing=10,cpu=40,gres/gpu=2,mem=69G,node=1|None
5131|hpc|user.71|COMPLETED|gpu|5|48G|3-00:00:00|2023-04-07T00:21:49|2023-04-07T01:39:49|2023-04-07T16:54:49|gpunode2|billing=10,cpu=5,gres/gpu=4,mem=48G,node=1|Dependency
5132|hpc|user.78|COMPLETED|gpu|19|11G|3-00:00:00|2023-04-06T22:54:49|2023-04-07T02:06:49|2023-04-07T14:21:49|gpunode3|billing=10,cpu=19,gres/gpu=2,mem=11G,node=1|None
5133|hpc|user.32|COMPLETED|gpu|11|936G|3-00:00:00|2023-04-06T22:43:49|2023-04-07T03:10:49|2023-04-07T11:18:49|gpunode4|billing=10,cpu=11,gres/gpu=15,mem=936G,node=1|None
5134|hpc|user.32|COMPLETED|gpu|11|936G|3-00:00:00|2023-04-06T22:43:49|2023-04-07T06:14:49|2023-04-07T18:55:49|gpunode4|billing=10,cpu=11,gres/gpu=13,mem=936G,node=1|None
5135|hpc|user.10|COMPLETED|gpu|11|101G|3-00:00:00|2023-04-06T21:32:49|2023-04-06T23:21:49|2023-04-07T02:13:49|gpunode5|billing=10,cpu=11,gres/gpu=1,mem=101G,node=1|ReqNodeNotAvail
5136|hpc|user.46|COMPLETED|gpu|17|60G|3-00:00:00|2023-04-06T22:14:49|2023-04-06T22:24:49|2023-04-07T07:07:49|gpunode6|billing=10,cpu=17,gres/gpu=1,mem=60G,node=1|None
5137|hpc|user.61|COMPLETED|gpu|17|44G|3-00:00:00|2023-04-06T22:09:49|2023-04-07T01:24:49|2023-04-07T15:20:49|gpunode7|billing=10,cpu=17,gres/gpu=1,mem=44G,node=1|QOSMaxJobsPerUserLimit
5138|hpc|user.62|COMPLETED|gpu|20|502G|3-00:00:00|2023-04-07T00:44:49|2023-04-07T04:32:49|2023-04-07T07:18:49|gpunode8|billing=10,cpu=20,gres/gpu=10,mem=502G,node=1|None
5139|hpc|user.62|COMPLETED|gpu|20|502G|3-00:00:00|2023-04-06T22:08:49|2023-04-07T05:08:49|2023-04-07T23:21:49|gpunode8|billing=10,cpu=20,gres/gpu=14,mem=502G,node=1|None
5140|hpc|user.79|COMPLETED|gpu|16|46G|3-00:00:00|2023-04-06T22:41:49|2023-04-06T23:21:49|2023-04-07T18:49:49|gpunode9|billing=10,cpu=16,gres/gpu=1,mem=46G,node=1|None
5141|hpc|user.34|COMPLETED|gpu|56|1488G|3-00:00:00|2023-04-06T22:07:49|2023-04-07T04:30:49|2023-04-08T03:21:49|gpunode10|billing=10,cpu=56,gres/gpu=14,mem=1488G,node=1|None
5142|hpc|user.34|COMPLETED|gpu|56|1488G|3-00:00:00|2023-04-06T22:28:49|2023-04-07T04:08:49|2023-04-07T20:07:49|gpunode10|billing=10,cpu=56,gres/gpu=13,mem=1488G,node=1|Dependency
5143|hpc|user.32|COMPLETED|cpu|5|69G|3-00:00:00|2023-04-07T22:39:49|2023-04-08T02:39:49|2023-04-08T06:05:49|node1|billing=10,cpu=5,mem=69G,node=1|None
5144|hpc|user.44|COMPLETED|cpu|79|604G|3-00:00:00|2023-04-07T23:16:49|2023-04-08T00:08:49|2023-04-08T13:04:49|node2|billing=10,cpu=79,mem=604G,node=1|None
5145|hpc|user.69|COMPLETED|cpu|12|71G|3-00:00:00|2023-04-07T21:48:49|2023-04-07T22:46:49|2023-04-08T04:39:49|node3|billing=10,cpu=12,mem=71G,node=1|None
5146|hpc|user.95|COMPLETED|cpu|29|442G|3-00:00:00|2023-04-07T22:04:49|2023-04-07T22:33:49|2023-04-08T05:19:49|node4|billing=10,cpu=29,mem=442G,node=1|ReqNodeNotAvail
5147|hpc|user.40|COMPLETED|cpu|15|78G|3-00:00:00|2023-04-07T21:21:49|2023-04-07T23:58:49|2023-04-08T14:23:49|node5|billing=10,cpu=15,mem=78G,node=1|None
5148|hpc|user.58|COMPLETED|cpu|74|79G|3-00:00:00|2023-04-08T00:22:49|2023-04-08T04:21:49|2023-04-08T17:40:49|node6|billing=10,cpu=74,mem=79G,node=1|None
5149|hpc|user.67|COMPLETED|cpu|24|308G|3-00:00:00|2023-04-07T23:27:49|2023-04-07T23:43:49|2023-04-08T20:26:49|node7|billing=10,cpu=24,mem=308G,node=1|None
5150|hpc|user.86|COMPLETED|cpu|22|688G|3-00:00:00|2023-04-08T00:22:49|2023-04-08T01:28:49|2023-04-08T13:17:49|node8|billing=10,cpu=22,mem=688G,node=1|None
5151|hpc|user.87|COMPLETED|cpu|21|65G|3-00:00:00|2023-04-07T22:27:49|2023-04-08T00:13:49|2023-04-08T05:02:49|node9|billing=10,cpu=21,mem=65G,node=1|QOSMaxJobsPerUserLimit
5152|hpc|user.97|COMPLETED|cpu|49|377G|3-00:00:00|2023-04-07T21:44:49|2023-04-07T22:10:49|2023-04-08T19:42:49|node10|billing=10,cpu=49,mem=377G,node=1|None
5153|hpc|user.18|COMPLETED|gpu|19|201G|3-00:00:00|2023-04-07T21:20:49|2023-04-07T23:11:49|2023-04-08T18:04:49|gpunode1|billing=10,cpu=19,gres/gpu=2,mem=201G,node=1|None
5154|hpc|user.43|COMPLETED|gpu|10|35G|3-00:00:00|2023-04-07T23:37:49|2023-04-08T00:57:49|2023-04-08T23:43:49|gpunode2|billing=10,cpu=10,gres/gpu=3,mem=35G,node=1|None
5155|hpc|user.50|COMPLETED|gpu|11|44G|3-00:00:00|2023-04-07T22:22:49|2023-04-08T01:37:49|2023-04-08T01:51:49|gpunode3|billing=10,cpu=11,gres/gpu=1,mem=44G,node=1|None
5156|hpc|user.48|COMPLETED|gpu|22|144G|3-00:00:00|2023-04-07T22:36:49|2023-04-08T02:09:49|2023-04-09T01:26:49|gpunode4|billing=10,cpu=22,gres/gpu=11,mem=144G,node=1|None
5157|hpc|user.48|COMPLETED|gpu|22|144G|3-00:00:00|2023-04-07T21:54:49|2023-04-07T22:08:49|2023-04-08T13:25:49|gpunode4|billing=10,cpu=22,gres/gpu=11,mem=144G,node=1|None
5158|hpc|user.99|COMPLETED|gpu|17|161G|3-00:00:00|2023-04-07T22:25:49|2023-04-08T02:13:49|2023-04-08T14:52:49|gpunode5|billing=10,cpu=17,gres/gpu=2,mem=161G,node=1|None
5159|hpc|user.10|COMPLETED|gpu|17|15G|3-00:00:00|2023-04-07T22:10:49|2023-04-08T01:48:49|2023-04-08T22:02:49|gpunode6|billing=10,cpu=17,gres/gpu=4,mem=15G,node=1|None
5160|hpc|user.25|COMPLETED|gpu|13|200G|3-00:00:00|2023-04-08T00:23:49|2023-04-08T01:25:49|2023-04-08T20:20:49|gpunode7|billing=10,cpu=13,gres/gpu=1,mem=200G,node=1|None
5161|hpc|user.10|COMPLETED|gpu|39|985G|3-00:00:00|2023-04-08T00:17:49|2023-04-08T08:00:49|2023-04-08T12:12:49|gpunode8|billing=10,cpu=39,gres/gpu=12,mem=985G,node=1|None
5162|hpc|user.10|COMPLETED|gpu|39|985G|3-00:00:00|2023-04-08T00:51:49|2023-04-08T01:16:49|2023-04-09T00:43:49|gpunode8|billing=10,cpu=39,gres/gpu=10,mem=985G,node=1|QOSMaxJobsPerUserLimit
5163|hpc|user.33|COMPLETED|gpu|17|39G|3-00:00:00|2023-04-07T23:16:49|2023-04-08T00:32:49|2023-04-08T10:38:49|gpunode9|billing=10,cpu=17,gres/gpu=1,mem=39G,node=1|None
5164|hpc|user.36|COMPLETED|gpu|14|201G|3-00:00:00|2023-04-07T23:42:49|2023-04-08T02:57:49|2023-04-08T14:40:49|gpunode10|billing=10,cpu=14,gres/gpu=13,mem=201G,node=1|QOSMaxJobsPerUserLimit
5165|hpc|user.36|COMPLETED|gpu|14|201G|3-00:00:00|2023-04-07T22:24:49|2023-04-07T22:42:49|2023-04-08T13:12:49|gpunode10|billing=10,cpu=14,gres/gpu=14,mem=201G,node=1|Dependency
5166|hpc|user.87|COMPLETED|cpu|9|43G|3-00:00:00|2023-04-09T00:33:49|2023-04-09T04:02:49|2023-04-09T12:11:49|node1|billing=10,cpu=9,mem=43G,node=1|ReqNodeNotAvail
5167|hpc|user.68|COMPLETED|cpu|67|655G|3-00:00:00|2023-04-09T00:06:49|2023-04-09T04:05:49|2023-04-10T01:58:49|node2|billing=10,cpu=67,mem=655G,node=1|None
5168|hpc|user.14|COMPLETED|cpu|24|122G|3-00:00:00|2023-04-08T21:45:49|2023-04-08T23:24:49|2023-04-09T20:39:49|node3|billing=10,cpu=24,mem=122G,node=1|ReqNodeNotAvail
5169|hpc|user.56|COMPLETED|cpu|1|713G|3-00:00:00|2023-04-08T21:09:49|2023-04-09T00:09:49|2023-04-09T09:44:49|node4|billing=10,cpu=1,mem=713G,node=1|QOSMaxJobsPerUserLimit
5170|hpc|user.5|COMPLETED|cpu|1|26G|3-00:00:00|2023-04-08T23:39:49|2023-04-09T03:13:49|2023-04-09T06:12:49|node5|billing=10,cpu=1,mem=26G,node=1|None
5171|hpc|user.88|COMPLETED|cpu|19|743G|3-00:00:00|2023-04-08T22:51:49|2023-04-09T00:54:49|2023-04-09T07:57:49|node6|billing=10,cpu=19,mem=743G,node=1|Dependency
5172|hpc|user.21|COMPLETED|cpu|24|179G|3-00:00:00|2023-04-08T22:01:49|2023-04-09T01:36:49|2023-04-09T06:39:49|node7|billing=10,cpu=24,mem=179G,node=1|None
5173|hpc|user.65|COMPLETED|cpu|27|365G|3-00:00:00|2023-04-09T00:07:49|2023-04-09T03:16:49|2023-04-09T08:19:49|node8|billing=10,cpu=27,mem=365G,node=1|None
5174|hpc|user.39|COMPLETED|cpu|14|54G|3-00:00:00|2023-04-08T23:55:49|2023-04-09T01:13:49|2023-04-09T02:55:49|node9|billing=10,cpu=14,mem=54G,node=1|None
5175|hpc|user.40|COMPLETED|cpu|50|62G|3-00:00:00|2023-04-08T23:17:49|2023-04-09T01:49:49|2023-04-09T23:56:49|node10|billing=10,cpu=50,mem=62G,node=1|None
5176|hpc|user.53|COMPLETED|gpu|3|62G|3-00:00:00|2023-04-09T00:34:49|2023-04-09T02:16:49|2023-04-09T13:28:49|gpunode1|billing=10,cpu=3,gres/gpu=2,mem=62G,node=1|None
5177|hpc|user.43|COMPLETED|gpu|3|36G|3-00:00:00|2023-04-08T21:11:49|2023-04-08T22:34:49|2023-04-09T16:11:49|gpunode2|billing=10,cpu=3,gres/gpu=4,mem=36G,node=1|None
5178|hpc|user.17|COMPLETED|gpu|15|46G|3-00:00:00|2023-04-08T22:13:49|2023-04-08T23:15:49|2023-04-08T23:48:49|gpunode3|billing=10,cpu=15,gres/gpu=2,mem=46G,node=1|None
5179|hpc|user.44|COMPLETED|gpu|2|297G|3-00:00:00|2023-04-08T20:56:49|2023-04-09T02:59:49|2023-04-09T22:59:49|gpunode4|billing=10,cpu=2,gres/gpu=16,mem=297G,node=1|None
5180|hpc|user.44|COMPLETED|gpu|2|297G|3-00:00:00|2023-04-09T00:31:49|2023-04-09T08:30:49|2023-04-09T23:41:49|gpunode4|billing=10,cpu=2,gres/gpu=11,mem=297G,node=1|None
5181|hpc|user.7|COMPLETED|gpu|33|193G|3-00:00:00|2023-04-08T21:12:49|2023-04-08T22:44:49|2023-04-09T00:44:49|gpunode5|billing=10,cpu=33,gres/gpu=2,mem=193G,node=1|None
5182|hpc|user.32|COMPLETED|gpu|7|0G|3-00:00:00|2023-04-08T21:09:49|2023-04-08T23:32:49|2023-04-09T15:34:49|gpunode6|billing=10,cpu=7,gres/gpu=3,mem=0G,node=1|None
5183|hpc|user.54|COMPLETED|gpu|12|214G|3-00:00:00|2023-04-09T00:35:49|2023-04-09T03:40:49|2023-04-09T08:32:49|gpunode7|billing=10,cpu=12,gres/gpu=1,mem=214G,node=1|None
5184|hpc|user.65|COMPLETED|gpu|112|198G|3-00:00:00|2023-04-08T21:51:49|2023-04-09T03:02:49|2023-04-09T10:12:49|gpunode8|billing=10,cpu=112,gres/gpu=13,mem=198G,node=1|Dependency
5185|hpc|user.65|COMPLETED|gpu|112|198G|3-00:00:00|2023-04-08T21:12:49|2023-04-09T03:30:49|2023-04-09T16:35:49|gpunode8|billing=10,cpu=112,gres/gpu=16,mem=198G,node=1|None
